date,positive_rate
2019-02-04,35.1216942303608
2019-02-11,31.9391791818542
2019-02-18,30.7282760783582
2019-02-25,35.0389932400033
2019-03-04,36.1237679495594
2019-03-11,35.7939934784697
2019-03-18,35.1907400092024
2019-03-25,35.3559652567799
2019-04-01,40.9196533082283
2019-04-08,39.682275179022
2019-04-15,35.2031564064043
2019-04-22,31.0599601450682
2019-04-29,22.2006074304735
2019-05-06,17.8686178772433
2019-05-13,13.9937908607506
2019-05-20,13.5032547821138
2019-05-27,9.55269202893319
2019-06-03,7.84996951751645
2019-06-10,4.01688114382778
2019-06-17,2.88011061874587
2019-06-24,2.20923162738809
2019-07-01,1.1473157635901
2019-07-08,2.42589850226719
2019-07-15,1.25832841737962
2019-07-22,1.14800892003823
2019-07-29,1.07238938653128
2019-08-05,1.05029357001362
2019-08-12,1.4188508125875
2019-08-19,1.67986701721652
2019-08-26,2.24397463002114
2019-09-02,1.70892279523955
2019-09-09,1.43159561097919
2019-09-16,1.01343876807824
2019-09-23,0.91030534351145
2019-09-30,0.475939815860202
2019-10-07,0.39206529967603
2019-10-14,0.992637322211821
2019-10-21,1.31639926941884
2019-10-28,2.51293216660253
2019-11-04,2.44246994585918
2019-11-11,3.70698090741133
2019-11-18,4.73524578737358
2019-11-25,8.55032313251236
2019-12-02,15.4992872405991
2019-12-09,22.9317370060512
2019-12-16,30.0170132266796
2019-12-23,37.1686041515885
2019-12-30,38.325440780933
2020-01-06,33.4508943659575
2020-01-13,30.6504806918098
2020-01-20,26.4673843630111
2020-01-27,16.180246738642
2020-02-03,6.71980575063415
2020-02-10,3.67212512290959
2020-02-17,3.63727665833882
2020-02-24,2.92505666487597
2020-03-02,1.58534678696528
2020-03-09,2.71431850894375
2020-03-16,2.43546233069685
2020-03-23,1.87518214659929
